
Pr,Deposit_ID                      ,Deposit_DT         ,Database_ID,Snapshot_ID,Snapshot_Begin_DT  ,Snapshot_End_DT    ,Snapshot_Sec,  vCPU_Num,  vCPU_Sec,vCPU_DB_FRGD_Sec,vCPU_DB_FRGD_Pct,vCPU_DB_FRGD_Num,vCPU_DB_BKGD_Sec,vCPU_DB_BKGD_Pct,vCPU_DB_BKGD_Num,vCPU_DB_Sec,vCPU_DB_Pct,vCPU_DB_Num,vCPU_OS_Sec,vCPU_OS_Pct,vCPU_OS_Num,Mem_SGA_Shared_Pool_GB,Mem_SGA_Large_Pool_GB,Mem_SGA_Java_Pool_GB,Mem_SGA_Buffer_Cache_GB,Mem_SGA_Log_Buffer_GB,Mem_SGA_GB,Mem_PGA_GB,    Mem_GB,MBPS_App_Reads,MBPS_Sys_Reads,MBPS_Tot_Reads,MBPS_App_Writes,MBPS_Sys_Writes,MBPS_Tot_Writes,MBPS_Tot_App,MBPS_Tot_Sys,  MBPS_Tot, MBPS_INTC,IOPS_App_Reads,IOPS_Sys_Reads,IOPS_Tot_Reads,IOPS_App_Writes,IOPS_Sys_Writes,IOPS_Tot_Writes,IOPS_Tot_App,IOPS_Tot_Sys,  IOPS_Tot,      MBPS                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        889,2022-10-06 18:00:01,2022-10-06 19:00:15,        3614,         2,      7228,         .042156,      5.8323E-06,      .000011665,         23.0266,       .00318575,        .0063715,  23.068756, .003191582, .006383164,      38.29, .005297454, .010594909,             .73384475,               .03125,             .015625,                  .8125,           .007591248,  1.600811, .22606945,1.82688045,    2.1617E-06,    .034708771,    .034710933,     .002723783,     .013968573,     .016692355,  .002725944,  .048677344,.051403288,.051403288,    .000276702,    2.22246818,    2.22274488,     .191200885,     1.85362479,     2.04482568,  .191477587,  4.07609297,4.26757056,.001085142                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        888,2022-10-06 17:00:46,2022-10-06 18:00:01,        3555,         2,      7110,         .112071,      .000015762,      .000031525,       23.860441,      .003355899,      .006711798,  23.972512, .003371661, .006743323,      37.96, .005338959, .010677918,            .733729318,               .03125,             .015625,                  .8125,           .007591248,1.60069557,.242359161,1.84305473,             0,    .034625527,    .034625527,     .002903041,     .014015801,     .016918842,  .002903041,  .048641328, .05154437, .05154437,             0,    2.21715893,    2.21715893,      .19859353,     1.85147679,     2.05007032,   .19859353,  4.06863572,4.26722925,.001090033                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        887,2022-10-06 16:00:31,2022-10-06 17:00:46,        3615,         2,      7230,         .042681,      5.9033E-06,      .000011807,       20.990759,      .002903286,      .005806572,   21.03344, .002909189, .005818379,      37.87, .005237898, .010475795,            .733843923,               .03125,             .015625,                  .8125,           .007591248,1.60081017,.226801872,1.82761204,    8.6445E-06,    .034543568,    .034552213,      .00272519,     .014010903,     .016736093,  .002733835,  .048554471,.051288306,.051288306,    .001106501,    2.21189488,    2.21300138,     .189764869,     1.85145228,     2.04121715,  .190871369,  4.06334716,4.25421853,.001117838                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        886,2022-10-06 15:00:16,2022-10-06 16:00:31,        3615,         2,      7230,         .059219,      8.1907E-06,      .000016381,       22.813871,      .003155446,      .006310891,   22.87309, .003163636, .006327272,      38.31, .005298755,  .01059751,            .733845808,               .03125,             .015625,                  .8125,           .007591248,1.60081206,.227473259,1.82828531,    2.1611E-06,    .034634336,    .034636497,     .002703579,     .013956875,     .016660453,   .00270574,  .048591211,.051296951,.051296951,    .000276625,    2.21770401,    2.21798064,     .188658368,     1.85228216,     2.04094053,  .188934993,  4.06998617,4.25892116, .00106275                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        885,2022-10-06 14:00:01,2022-10-06 15:00:16,        3615,         2,      7230,         .042319,      5.8533E-06,      .000011707,       23.317005,      .003225035,      .006450071,  23.359324, .003230889, .006461777,       37.9, .005242047, .010484094,            .733756937,               .03125,             .015625,                  .8125,           .007591248,1.60072318,.229114532,1.82983772,    4.3223E-06,    .034560858,     .03456518,     .003118517,     .014098294,      .01721681,  .003122839,  .048659151, .05178199, .05178199,     .00055325,    2.21300138,    2.21355463,     .211894882,     1.85504841,     2.06694329,  .212448133,  4.06804979,4.28049793,.001195793                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        884,2022-10-06 13:00:47,2022-10-06 14:00:01,        3554,         2,      7108,         .058774,      8.2687E-06,      .000016537,       23.201392,      .003264124,      .006528248,  23.260166, .003272393, .006544785,       38.8, .005458638, .010917276,            .733827271,               .03125,             .015625,                  .8125,           .007591248,1.60079352,.227473259,1.82826678,    .000030775,    .034767164,    .034797939,     .003084113,     .014058763,     .017142876,  .003114888,  .048825927,.051940815,.051940815,    .003939223,    2.22622397,     2.2301632,     .203995498,     1.87056837,     2.07456387,  .207934721,  4.09679235,4.30472707,.001144938                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        883,2022-10-06 12:00:32,2022-10-06 13:00:47,        3615,         2,      7230,         .042272,      5.8467E-06,      .000011693,       23.109974,        .0031964,      .006392801,  23.152246, .003202247, .006404494,       38.2, .005283541, .010567082,            .733937263,               .03125,             .015625,                  .8125,           .007591248,1.60090351,.227595329,1.82849884,    2.1611E-06,    .034651625,    .034653786,     .002757607,     .014003204,     .016760811,  .002759768,  .048654829,.051414597,.051414597,    .000276625,    2.21881051,    2.21908714,     .185062241,     1.85089903,     2.03596127,  .185338866,  4.06970954,4.25504841,.001116561                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        882,2022-10-06 11:00:17,2022-10-06 12:00:32,        3615,         2,      7230,         .060777,      8.4062E-06,      .000016812,       22.232913,      .003075092,      .006150183,   22.29369, .003083498, .006166996,      37.91,  .00524343,  .01048686,            .733865261,               .03125,             .015625,                  .8125,           .007591248,1.60083151,.227832794, 1.8286643,             0,    .034513313,    .034513313,     .002545816,     .013978621,     .016524437,  .002545816,  .048491934, .05103775, .05103775,             0,    2.20995851,    2.20995851,     .182019364,     1.85172891,     2.03374827,  .182019364,  4.06168741,4.24370678,.001062298                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        881,2022-10-06 10:00:02,2022-10-06 11:00:17,        3615,         2,      7230,         .040547,      5.6082E-06,      .000011216,        23.01589,      .003183387,      .006366775,  23.056437, .003188995, .006377991,      38.37, .005307054, .010614108,            .733947136,               .03125,             .015625,                  .8125,           .007591248,1.60091338,.226801872,1.82771526,    6.4834E-06,    .034651625,    .034658109,     .002658195,     .014019142,     .016677337,  .002664678,  .048670767,.051335446,.051335446,    .000829876,    2.21881051,    2.21964039,     .186998617,     1.85283541,     2.03983402,  .187828492,  4.07164592,4.25947441,.001139058                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        880,2022-10-06 09:00:48,2022-10-06 10:00:02,        3554,         2,      7108,         .059519,      8.3735E-06,      .000016747,        23.32168,      .003281047,      .006562093,  23.381199,  .00328942,  .00657884,      37.54, .005281373, .010562746,            .733944811,               .03125,             .015625,                  .8125,           .007591248,1.60091106, .22796154, 1.8288726,             0,    .034586909,    .034586909,     .002776361,     .014035956,     .016812318,  .002776361,  .048622866,.051399227,.051399227,             0,    2.21468768,    2.21468768,     .195554305,     1.85227912,     2.04783343,  .195554305,   4.0669668, 4.2625211,.001106761                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        879,2022-10-06 08:00:33,2022-10-06 09:00:48,        3615,         2,      7230,          .04215,      5.8299E-06,       .00001166,       23.362215,      .003231288,      .006462577,  23.404365, .003237118, .006474237,      37.52, .005189488, .010378976,            .733942047,               .03125,             .015625,                  .8125,           .007591248,1.60090829,.228022575,1.82893087,    2.1611E-06,    .034617047,    .034619208,     .002904564,     .013997936,       .0169025,  .002906725,  .048614983,.051521709,.051521709,    .000276625,    2.21659751,    2.21687414,     .186998617,     1.85062241,     2.03762102,  .187275242,  4.06721992,4.25449516,.001123714                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        878,2022-10-06 07:00:18,2022-10-06 08:00:33,        3615,         2,      7230,         .061104,      8.4515E-06,      .000016903,       21.857929,      .003023227,      .006046453,  21.919033, .003031678, .006063356,      38.23,  .00528769,  .01057538,            .733842604,               .03125,             .015625,                  .8125,           .007591248,1.60080885,.229846954,1.83065581,    6.4834E-06,    .034668914,    .034675398,      .00270574,     .014002393,     .016708133,  .002712223,  .048671308,.051383531,.051383531,    .000829876,    2.21991701,    2.22074689,     .194190871,     1.85560166,     2.04979253,  .195020747,  4.07551867,4.27053942,.001085125                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        877,2022-10-06 06:00:03,2022-10-06 07:00:18,        3615,         2,      7230,         .045627,      6.3108E-06,      .000012622,       22.162877,      .003065405,       .00613081,  22.208504, .003071716, .006143431,         38, .005255878, .010511757,            .733846277,               .03125,             .015625,                  .8125,           .007591248,1.60081252,.228504181,1.82931671,    6.4834E-06,    .034560858,    .034567341,     .002688451,     .014010903,     .016699354,  .002694934,   .04857176,.051266695,.051266695,    .000829876,    2.21300138,    2.21383126,      .19253112,     1.85311203,     2.04564315,  .193360996,  4.06611342,4.25947441,.001136917                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        876,2022-10-06 05:00:48,2022-10-06 06:00:03,        3555,         2,      7110,          .12804,      .000018008,      .000036017,        23.13922,      .003254461,      .006508923,   23.26726,  .00327247,  .00654494,      37.52, .005277075, .010554149,             .73393175,               .03125,             .015625,                  .8125,           .007591248,  1.600898,.228449821,1.82934782,    2.1976E-06,    .034673875,    .034676072,     .002753604,     .014027338,     .016780942,  .002755802,  .048701213,.051457015,.051457015,    .000281294,    2.22025316,    2.22053446,     .185935302,     1.85288326,     2.03881857,  .186216596,  4.07313643,4.25935302,.001089575                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        875,2022-10-06 04:00:33,2022-10-06 05:00:48,        3615,         2,      7230,         .055264,      7.6437E-06,      .000015287,       23.191758,      .003207712,      .006415424,  23.247022, .003215356, .006430711,      37.99, .005254495,  .01050899,            .733867615,               .03125,             .015625,                  .8125,           .007591248,1.60083386,.230640411,1.83147427,    2.1611E-06,    .034526279,    .034528441,     .002697095,      .01401509,     .016712186,  .002699257,   .04854137,.051240626,.051240626,    .000276625,    2.21078838,    2.21106501,     .188105118,     1.86168741,     2.04979253,  .188381743,   4.0724758,4.26085754, .00114095                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        874,2022-10-06 03:00:19,2022-10-06 04:00:33,        3614,         2,      7228,         .050639,      7.0059E-06,      .000014012,       23.348477,      .003230282,      .006460564,  23.399116, .003237288, .006474576,      38.18, .005282236, .010564471,            .733997971,               .03125,             .015625,                  .8125,           .007591248,1.60096422,.228510857,1.82947508,    8.6469E-06,    .034661213,     .03466986,     .002751885,     .014047746,     .016799631,  .002760532,   .04870896,.051469491,.051469491,    .001106807,    2.21942446,    2.22053127,     .190647482,     1.86939679,     2.06004427,  .191754289,  4.08882125,4.28057554,.001139905                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        873,2022-10-06 02:00:04,2022-10-06 03:00:19,        3615,         2,      7230,         .415046,      .000057406,      .000114812,       24.658865,      .003410631,      .006821263,  25.073911, .003468037, .006936075,      38.53, .005329184, .010658368,            .733843356,               .03125,             .015625,                  .8125,           .007591248, 1.6008096,.231725693, 1.8325353,    8.6445E-06,    .034560858,    .034569502,     .003120678,        .014148,     .017268678,  .003129322,  .048708857, .05183818, .05183818,    .001106501,    2.21300138,    2.21410788,     .204702628,     1.86390041,     2.06860304,  .205809129,   4.0769018,4.28271093,.001234116                                             
9B,6A1A21945EBED1678F22E33518BF3BD1,2022-10-14 14:31:21, 2005902057,        872,2022-10-06 01:00:49,2022-10-06 02:00:04,        3555,         2,      7110,       15.393312,      .002165023,      .004330046,       24.219167,      .003406353,      .006812705,  39.612479, .005571375, .011142751,       57.6, .008101266, .016202532,            .735401012,               .03125,             .015625,                  .8125,           .007591248,1.60236726,.235455513,1.83782277,    .002118495,    .035381505,         .0375,     .011667106,     .020078867,     .031745973,  .013785601,  .055460372,.069245973,.069245973,    .202250352,    2.26554149,    2.46779184,     .718987342,     2.30407876,      3.0230661,  .921237693,  4.56962025,5.49085795,.006215586                                             

219 rows selected.

